"id","crop_id","crop_name","crop_reg_name","lang_id","cat_id","update_time_stamp"
"2303","455","LABEO CALBASU","லேபியோ கல்பாசு","12","4","2020-02-05 15:26:05"
"2304","457","COMMON CARP","பொது கார்ப்","12","4","2020-02-05 15:26:05"
"2305","459","PUTHI","புத்தி","12","4","2020-02-05 15:26:05"
"2306","486","INDIGENOUS MAJOR CARP","இண்டிகேனோஸ் மேஜர் கார்ப்","12","4","2020-02-05 15:26:05"
"2307","487","EXOTIC CARP","எஸோயிக் கார்ப்","12","4","2020-02-05 15:26:05"
"2308","702","BHETKI","பிட்க்கி","12","4","2020-02-05 15:26:05"
"2309","797","ORNAMENTAL FISH","ஓர்ன்மென்டல் பிஷ்","12","4","2020-02-05 15:26:05"
"2310","4","CHICKEN","சிக்கன்","12","5","2020-02-05 15:26:05"
"2311","10","HEN","கோழி","12","5","2020-02-05 15:26:05"
"2312","191","DUCK","வாத்து","12","5","2020-02-05 15:26:05"
"2313","308","BIRD","பறவையின்","12","5","2020-02-05 15:26:05"
"2314","385","LAYER","அடுக்கு","12","5","2020-02-05 15:26:05"
"2315","418","COCK","சேவல்","12","5","2020-02-05 15:26:05"
"2316","468","BREEDER","வளர்ப்பாளர்","12","5","2020-02-05 15:26:05"
"2317","470","KADAKNATH","KADAKNATH","12","5","2020-02-05 15:26:05"
"2318","471","GIRIRAJA","கிரிராஜா","12","5","2020-02-05 15:26:05"
"2319","472","LEGHORN","லகான்","12","5","2020-02-05 15:26:05"
"2320","628","FOWL","கோழி","12","5","2020-02-05 15:26:05"
"2321","743","CHICK","கோழி","12","5","2022-06-13 15:40:34"
"2322","11","LAND PREPARATION","நில தயாரிப்பு","12","6","2020-02-05 15:26:05"
"2323","170","SALINITY","உப்புத்தன்மை","12","6","2020-02-05 15:26:05"
"2324","257","RAIN WATER HARVESTING","மழைநீர் சேகரிப்பு","12","6","2020-02-05 15:26:05"
"2325","258","WATER HARVESTING","நீர் அறுவடை","12","6","2020-02-05 15:26:05"
"2326","321","SOIL TESTING","மண் சோதனை","12","6","2020-02-05 15:26:05"
"2327","510","GENERAL ADVICE","பொது ஆலோசனை","12","6","2020-02-05 15:26:05"
"2328","573","INTERCULTURE","கலாச்சாரம்","12","6","2020-02-05 15:26:05"
"2329","609","PLANT PROTECTION","தாவர பாதுகாப்பு","12","6","2020-02-05 15:26:05"
"2330","757","PADDY TRANSPLANTING","நெல் மொழிபெயர்ப்பு","12","6","2020-02-05 15:26:05"
"2331","781","AGRI FIELD","வேளாண் நிலம்","12","6","2022-06-13 15:40:08"
"2332","933","HOME SCIENCE","வீட்டு அறிவியல்","12","6","2020-02-05 15:26:05"
"2333","938","AGRIL ENGINEERING","அக்ரில் பொறியியல்","12","6","2020-02-05 15:26:05"
"2334","848","MULBERRY","மல்பெரி","12","7","2020-02-05 15:26:05"
"2335","850","TASAR","தாசர்","12","7","2020-02-05 15:26:05"
"2336","946","Asparagus","அஸ்பாரகஸ்","12","2","2020-02-05 15:26:05"
"2337","945","Buckwheat",,"12","1","2020-02-05 15:26:05"
"2338","956","Camel","ஒட்டகம்","12","3","2020-02-05 15:26:05"
"2339","953","Date Palm","தேதி பனை","12","2","2020-02-05 15:26:05"
"2340","948","Drumstick","முருங்கை ","12","2","2022-06-13 15:33:50"
"2341","941","Faba bean/ Broad bean","பரந்த பீன்","12","2","2020-02-05 15:26:05"
"2342","939","GARDEN PEA","கார்டன் பீ","12","2","2020-02-05 15:26:05"
"2343","944","Indian round gourd (Tinda)","இந்திய சுற்று சுரைக்காய்","12","2","2020-02-05 15:26:05"
"2344","951","Lupins","லூப்பின்","12","1","2020-02-05 15:26:05"
"2345","943","Monkey fruit/ Monkey Jack","குரங்கு பழம்","12","2","2020-02-05 15:26:05"
"2346","955","Oat","ஓட்ஸ்","12","1","2020-02-05 15:26:05"
"2347","952","Psyllium",,"12","2","2020-02-05 15:26:05"
"2348","949","Rhubarb/Pie plant","ருபார்ப்","12","2","2020-02-05 15:26:05"
"2349","942","Rosselle ",,"12","2","2020-02-05 15:26:05"
"2350","947","Winged bean","சிறகுகள் கொண்ட பீன்","12","2","2020-02-05 15:26:05"
"2352","26","BARLEY",,"14","1","0000-00-00 00:00:00"
"2353","36","CASTOR",,"14","1","0000-00-00 00:00:00"
"2354","48","CUMIN",,"14","2","2023-05-25 13:08:40"
"2355","50","DIOSCOREA",,"14","2","2023-05-25 13:10:02"
"2356","54","GINGELLY",,"14","1","0000-00-00 00:00:00"
"2357","62","JUTE",,"14","1","0000-00-00 00:00:00"
"2358","74","MUSTARD","तोरी
","14","1","2020-05-22 14:19:21"
"2359","93","RICE","धान्
","14","1","2021-06-04 16:31:30"
"2360","94","RIDGE GOURD","झिंगेनी
","14","2","2023-05-25 13:15:55"
"2361","95","RUBBER",,"14","1","0000-00-00 00:00:00"
"2362","107","RAPESEED","तोरी
","14","1","2020-05-22 14:19:54"
"2363","110","WHEAT",,"14","1","0000-00-00 00:00:00"
"2364","111","BENGAL GRAM/ CHICK PEA",,"14","1","0000-00-00 00:00:00"
"2365","116","FOXTAIL MILLET",,"14","1","0000-00-00 00:00:00"
"2366","119","POTATO","आलु
","14","2","2020-09-25 16:54:33"
"2367","159","GROUNDNUT",,"14","1","0000-00-00 00:00:00"
"2368","163","TOBACCO",,"14","1","0000-00-00 00:00:00"
"2369","197","PIGEON PEA (RED GRAM/ARHAR)",,"14","1","0000-00-00 00:00:00"
"2370","217","NIGER",,"14","1","0000-00-00 00:00:00"
"2371","260","SAFFLOWER",,"14","1","0000-00-00 00:00:00"
"2372","305","BLACK GRAM",,"14","1","0000-00-00 00:00:00"
"2373","307","LUCERNE",,"14","1","0000-00-00 00:00:00"
"2374","326","GINGER","अदुवा
","14","2","2023-05-25 13:12:00"
"2375","344","KODO MILLET",,"14","1","0000-00-00 00:00:00"
"2376","353","RADISH","मूला
","14","2","2023-05-25 13:14:44"
"2377","356","TOMATO","गोलभेडा
","14","2","2021-07-13 16:53:57"
"2378","358","CUCUMBER","कांक्रा
","14","2","2023-05-25 13:08:00"
"2379","362","CHRYSANTHEMUM",,"14","2","2023-05-25 13:03:56"
"2380","363","CROSSANDRA",,"14","2","2023-05-25 13:07:05"
"2381","365","JASMINE",,"14","2","2023-05-25 13:13:24"
"2382","366","SWEET CORN",,"14","1","0000-00-00 00:00:00"
"2383","381","MESTA",,"14","1","0000-00-00 00:00:00"
"2384","391","LITTLE MILLET (KUTKI)",,"14","1","0000-00-00 00:00:00"
"2385","396","SESAME (GINGELLY/TIL)",,"14","1","0000-00-00 00:00:00"
"2386","423","OKRA/ LADYFINGER","भिंडी
","14","2","2022-10-28 11:58:07"
"2387","425","GARLIC","लसुन
","14","2","2023-05-25 13:11:31"
"2388","427","CORIANDER","धनिया
","14","2","2023-05-25 13:06:26"
"2389","429","BROWN TOP MILLET",,"14","1","0000-00-00 00:00:00"
"2390","474","SOYABEAN",,"14","1","0000-00-00 00:00:00"
"2391","494","BLACK GOLD / CHARCOAL",,"14","1","0000-00-00 00:00:00"
"2392","500","COARSE GRAIN",,"14","1","0000-00-00 00:00:00"
"2393","505","BARNYARD MILLET",,"14","1","0000-00-00 00:00:00"
"2394","506","FINGER MILLET",,"14","1","0000-00-00 00:00:00"
"2395","507","KIDNEY BEANS/ RAJMA","राजमा
","14","1","2020-05-22 14:21:25"
"2396","512","PRE MONSOON PREPARATION","पूर्व मानसून तयारी
","14","1","2020-05-22 14:21:33"
"2397","530","AMARANTH",,"14","1","0000-00-00 00:00:00"
"2398","548","GREEN GRAM","GREEN GRAM","14","1","2022-03-15 12:58:42"
"2399","551","LENTIL",,"14","1","0000-00-00 00:00:00"
"2400","555","COTTON",,"14","1","0000-00-00 00:00:00"
"2401","592","FODDER MAIZE",,"14","1","0000-00-00 00:00:00"
"2402","608","RYE",,"14","1","0000-00-00 00:00:00"
"2403","640","CITRUS","कागती
","14","1","2020-05-22 14:21:41"
"2404","684","CLUSTER BEAN/ GUAR",,"14","1","0000-00-00 00:00:00"
"2405","689","NAPIER BAJRA",,"14","1","0000-00-00 00:00:00"
"2406","690","PEARL MILLET",,"14","1","0000-00-00 00:00:00"
"2407","694","DAINCHA",,"14","1","0000-00-00 00:00:00"
"2408","696","BARSEEM",,"14","1","0000-00-00 00:00:00"
"2409","704","FIELD PEA","मटर
","14","1","2020-05-22 14:21:49"
"2410","733","NUTMEG",,"14","1","0000-00-00 00:00:00"
"2411","742","FOXNUT (MAKHANA)",,"14","1","0000-00-00 00:00:00"
"2412","762","LAC",,"14","1","0000-00-00 00:00:00"
"2413","764","CARROT","गाजर
","14","2","2023-05-25 13:02:31"
"2414","789","HORSE GRAM",,"14","1","0000-00-00 00:00:00"
"2415","790","TABLE PEA",,"14","1","0000-00-00 00:00:00"
"2416","795","MAIZE","मकै
","14","1","2020-05-22 14:22:18"
"2417","840","FODDER SORGHUM",,"14","1","0000-00-00 00:00:00"
"2418","866","CASHEW",,"14","2","2022-10-28 11:59:12"
"2419","867","MOTH BEAN",,"14","1","0000-00-00 00:00:00"
"2420","940","CABBAGE","बन्दकोबी
","14","2","2020-05-22 14:22:25"
"2421","921","SORGHUM (JOWAR/GREAT MILLET)",,"14","1","0000-00-00 00:00:00"
"2422","18","BAMBOO","बाँस
","14","2","2020-05-22 14:22:33"
"2423","19","ALSTROEMERIA",,"14","2","0000-00-00 00:00:00"
"2424","22","ARROW ROOT",,"14","2","0000-00-00 00:00:00"
"2425","28","BLACK PEPPER",,"14","2","0000-00-00 00:00:00"
"2426","30","ACID LIME",,"14","2","0000-00-00 00:00:00"
"2427","32","BRINJAL","बैगुन
","14","2","2020-05-22 14:22:46"
"2428","33","BROCCOLI","ब्रोकली
","14","2","2020-05-22 14:22:53"
"2429","41","COCONUT",,"14","2","0000-00-00 00:00:00"
"2430","42","COLOCASIA/ TARO",,"14","2","0000-00-00 00:00:00"
"2431","49","CUSTARD APPLE",,"14","2","0000-00-00 00:00:00"
"2432","61","JACK FRUIT",,"14","2","0000-00-00 00:00:00"
"2433","64","KIWI","किवी
","14","2","2020-05-22 14:23:03"
"2434","68","LEMON","कागती
","14","2","2020-05-22 14:23:11"
"2435","69","LITCHI",,"14","2","0000-00-00 00:00:00"
"2436","70","LINSEED",,"14","2","0000-00-00 00:00:00"
"2437","73","MANGO",,"14","2","0000-00-00 00:00:00"
"2438","75","NAGA KING CHILLI",,"14","2","0000-00-00 00:00:00"
"2439","78","ONION","प्याज
","14","2","2020-05-22 14:31:13"
"2440","86","POMEGRANATE",,"14","2","0000-00-00 00:00:00"
"2441","88","PUMPKIN","फर्सी
","14","2","2020-05-22 14:31:16"
"2442","97","SAPOTA",,"14","2","0000-00-00 00:00:00"
"2443","100","SPONGE GOURD","तोरई
","14","2","2020-05-22 14:31:24"
"2444","101","SUGAR BEET",,"14","2","0000-00-00 00:00:00"
"2445","109","WATER MELON",,"14","2","0000-00-00 00:00:00"
"2446","115","ORANGE","सुन्तला
","14","2","2020-05-22 14:31:34"
"2447","137","PAPAYA","मेवा
","14","2","2020-05-22 14:31:42"
"2448","156","BASELLA",,"14","2","0000-00-00 00:00:00"
"2449","180","PINEAPPLE",,"14","2","0000-00-00 00:00:00"
"2450","184","CAPSICUM","क्याप्सिकम
","14","2","2020-05-22 14:31:50"
"2451","188","COWPEA/ LOBIA","तुनेबोरि
","14","2","2020-05-22 14:31:59"
"2452","195","GUAVA",,"14","2","0000-00-00 00:00:00"
"2453","206","BOTTLE  GOURD","लौका
","14","2","2020-05-22 14:32:07"
"2454","233","PLUM",,"14","2","0000-00-00 00:00:00"
"2455","236","PEAR",,"14","2","0000-00-00 00:00:00"
"2456","237","PEACH",,"14","2","0000-00-00 00:00:00"
"2457","238","PASSION FRUIT",,"14","2","0000-00-00 00:00:00"
"2458","335","VEGETABLE CHILLI",,"14","2","0000-00-00 00:00:00"
"2459","371","TAPIOCA",,"14","2","0000-00-00 00:00:00"
"2460","375","BEETELVINE",,"14","2","0000-00-00 00:00:00"
"2461","401","CURRY LEAVES",,"14","2","0000-00-00 00:00:00"
"2462","403","YAM",,"14","2","0000-00-00 00:00:00"
"2463","424","SUGARCANE",,"14","1","0000-00-00 00:00:00"
"2464","432","COFFEE",,"14","2","0000-00-00 00:00:00"
"2465","435","BER",,"14","2","0000-00-00 00:00:00"
"2466","437","COCCINIA",,"14","2","0000-00-00 00:00:00"
"2467","448","BITTER GOURD","तिते करेला
","14","2","2021-04-06 16:04:46"
"2468","461","TEA","चियापती
","14","2","2020-05-22 14:32:28"
"2469","463","VEGETABLE CORIANDER",,"14","2","0000-00-00 00:00:00"
"2470","473","MARIGOLD",,"14","2","0000-00-00 00:00:00"
"2471","479","VEGETABLE PAPAYA",,"14","2","0000-00-00 00:00:00"
"2472","481","CAULIFLOWER","फूलगोभी
","14","2","2020-05-22 14:32:37"
"2473","491","APPLE",,"14","2","0000-00-00 00:00:00"
"2474","493","JAMUN",,"14","2","0000-00-00 00:00:00"
"2475","503","LIME",,"14","2","0000-00-00 00:00:00"
"2476","511","GRAPES",,"14","2","0000-00-00 00:00:00"
"2477","553","DOLICHOS BEAN / FIELD BEAN ",,"14","2","0000-00-00 00:00:00"
"2478","554","SPINE GOURD",,"14","2","0000-00-00 00:00:00"
"2479","559","FRENCH BEAN","सिमी
","14","2","2020-05-22 14:32:47"
"2480","580","CHILLI",,"14","2","0000-00-00 00:00:00"
"2481","583","VEGETABLE PEA",,"14","2","0000-00-00 00:00:00"
"2482","600","SNAKE GOURD","भैसी-सिङे
","14","2","2020-05-22 14:32:55"
"2483","613","STRAWBERRY",,"14","2","0000-00-00 00:00:00"
"2484","625","ARECANUT",,"14","2","0000-00-00 00:00:00"
"2485","626","NECTARINE",,"14","2","0000-00-00 00:00:00"
"2486","641","MANDARIN ORANGE",,"14","2","0000-00-00 00:00:00"
"2487","642","SWEET ORANGE",,"14","2","0000-00-00 00:00:00"
"2488","651","BANANA",,"14","2","0000-00-00 00:00:00"
"2489","667","APRICOT",,"14","2","0000-00-00 00:00:00"
"2490","674","CINNAMON",,"14","2","0000-00-00 00:00:00"
"2491","676","SWEET POTATO",,"14","2","0000-00-00 00:00:00"
"2492","699","MUSHROOM",,"14","2","0000-00-00 00:00:00"
"2493","711","ZUCCHINI",,"14","2","0000-00-00 00:00:00"
"2494","712","LETTUCE",,"14","2","0000-00-00 00:00:00"
"2495","715","CHERRY PEPPER",,"14","2","0000-00-00 00:00:00"
"2496","724","GERBERA",,"14","2","0000-00-00 00:00:00"
"2497","725","GLADIOLUS",,"14","2","0000-00-00 00:00:00"
"2498","726","CYMBIDIUM",,"14","2","0000-00-00 00:00:00"
"2499","730","POINTED GOURD (PARWAL)",,"14","2","0000-00-00 00:00:00"
"2500","734","AONLA",,"14","2","0000-00-00 00:00:00"
"2501","735","LILIUM",,"14","2","0000-00-00 00:00:00"
"2502","736","AMARANTHUS",,"14","2","0000-00-00 00:00:00"
"2503","749","BEETROOT",,"14","2","0000-00-00 00:00:00"
"2504","750","ANTHURIUM",,"14","2","0000-00-00 00:00:00"
"2505","751","DRAGON FRUIT",,"14","2","0000-00-00 00:00:00"
"2506","758","FORESTRY",,"14","2","0000-00-00 00:00:00"
"2507","765","KINNOW",,"14","2","0000-00-00 00:00:00"
"2508","809","FENUGREEK",,"14","2","0000-00-00 00:00:00"
"2509","872","CARDAMOM",,"14","2","0000-00-00 00:00:00"
"2510","883","TURMERIC","हल्दी
","14","2","2020-05-22 14:33:30"
"2511","898","SPINACH","पालक
","14","2","2020-05-22 14:33:37"
"2512","899","CARISSA CARANDAS (KARONDHA)",,"14","2","0000-00-00 00:00:00"
"2513","900","SUNFLOWER",,"14","1","2021-03-26 12:49:25"
"2514","901","KOKUM",,"14","2","0000-00-00 00:00:00"
"2515","902","PALM",,"14","2","0000-00-00 00:00:00"
"2516","927","MUSKMELON",,"14","2","0000-00-00 00:00:00"
"2517","934","KNOL KHOL",,"14","2","0000-00-00 00:00:00"
"2518","2","BUFFALO",,"14","3","0000-00-00 00:00:00"
"2519","13","PIG","सुंगुर
","14","3","2020-05-22 14:33:53"
"2520","16","YAK",,"14","3","0000-00-00 00:00:00"
"2521","141","GOAT","बाख्रा
","14","3","2020-05-22 14:34:01"
"2522","182","MITHUN",,"14","3","0000-00-00 00:00:00"
"2523","241","SHEEP",,"14","3","0000-00-00 00:00:00"
"2524","575","RABBIT",,"14","3","0000-00-00 00:00:00"
"2525","598","COW","गाई
","14","3","2020-05-22 14:34:08"
"2526","130","CARP",,"14","4","0000-00-00 00:00:00"
"2527","183","COMMON FISH",,"14","4","0000-00-00 00:00:00"
"2528","185","MAJOR CARP",,"14","4","0000-00-00 00:00:00"
"2529","221","SWEET WATER FISH",,"14","4","0000-00-00 00:00:00"
"2530","263","INDIAN MAJOR CARP",,"14","4","0000-00-00 00:00:00"
"2531","315","COMMON RIVER FISH",,"14","4","0000-00-00 00:00:00"
"2532","318","INLAND",,"14","4","0000-00-00 00:00:00"
"2533","340","FRESH WATER",,"14","4","0000-00-00 00:00:00"
"2534","450","CATLA",,"14","4","0000-00-00 00:00:00"
"2535","451","ROHU",,"14","4","0000-00-00 00:00:00"
"2536","452","MRIGAL",,"14","4","0000-00-00 00:00:00"
"2537","453","GRASS CARP",,"14","4","0000-00-00 00:00:00"
"2538","454","LABEO BATA",,"14","4","0000-00-00 00:00:00"
"2539","455","LABEO CALBASU",,"14","4","0000-00-00 00:00:00"
"2540","457","COMMON CARP",,"14","4","0000-00-00 00:00:00"
"2541","459","PUTHI",,"14","4","0000-00-00 00:00:00"
"2542","486","INDIGENOUS MAJOR CARP",,"14","4","0000-00-00 00:00:00"
"2543","487","EXOTIC CARP",,"14","4","0000-00-00 00:00:00"
"2544","702","BHETKI",,"14","4","0000-00-00 00:00:00"
"2545","797","ORNAMENTAL FISH",,"14","4","0000-00-00 00:00:00"
"2546","4","CHICKEN","कुखरा
","14","5","2020-05-22 14:34:16"
"2547","10","HEN",,"14","5","0000-00-00 00:00:00"
"2548","191","DUCK",,"14","5","0000-00-00 00:00:00"
"2549","308","BIRD",,"14","5","0000-00-00 00:00:00"
"2550","385","LAYER",,"14","5","0000-00-00 00:00:00"
"2551","418","COCK",,"14","5","0000-00-00 00:00:00"
"2552","468","BREEDER",,"14","5","0000-00-00 00:00:00"
"2553","470","KADAKNATH",,"14","5","0000-00-00 00:00:00"
"2554","471","GIRIRAJA",,"14","5","0000-00-00 00:00:00"
"2555","472","LEGHORN",,"14","5","0000-00-00 00:00:00"
"2556","628","FOWL",,"14","5","0000-00-00 00:00:00"
"2557","743","CHICK",,"14","5","0000-00-00 00:00:00"
"2558","11","LAND PREPARATION","खेतको तयारी
","14","6","2020-05-22 14:34:24"
"2559","170","SALINITY",,"14","6","0000-00-00 00:00:00"
"2560","257","RAIN WATER HARVESTING","वर्षा पानी सङकलन
","14","6","2020-05-22 14:34:32"
"2561","258","WATER HARVESTING",,"14","6","0000-00-00 00:00:00"
"2562","321","SOIL TESTING",,"14","6","0000-00-00 00:00:00"
"2563","510","GENERAL ADVICE","सामान्य सल्लाह
","14","6","2020-05-22 14:34:51"
"2564","573","INTERCULTURE",,"14","6","0000-00-00 00:00:00"
"2565","609","PLANT PROTECTION","बोट संरक्षण
","14","6","2020-05-22 14:34:59"
"2566","757","PADDY TRANSPLANTING",,"14","6","0000-00-00 00:00:00"
"2567","781","AGRI FIELD",,"14","6","0000-00-00 00:00:00"
"2568","933","HOME SCIENCE","गृह विज्ञान
","14","6","2020-05-22 14:35:06"
"2569","938","AGRIL ENGINEERING",,"14","6","0000-00-00 00:00:00"
"2570","848","MULBERRY",,"14","7","0000-00-00 00:00:00"
"2571","850","TASAR",,"14","7","0000-00-00 00:00:00"
"2572","946","Asparagus",,"14","2","0000-00-00 00:00:00"
"2573","945","Buckwheat",,"14","1","0000-00-00 00:00:00"
"2574","956","Camel",,"14","3","0000-00-00 00:00:00"
"2575","953","Date Palm",,"14","2","0000-00-00 00:00:00"
"2576","948","Drumstick",,"14","2","0000-00-00 00:00:00"
"2577","941","Faba bean/ Broad bean",,"14","2","0000-00-00 00:00:00"
"2578","939","GARDEN PEA",,"14","2","0000-00-00 00:00:00"
"2579","944","Indian round gourd (Tinda)",,"14","2","0000-00-00 00:00:00"
"2580","951","Lupins",,"14","1","0000-00-00 00:00:00"
"2581","943","Monkey fruit/ Monkey Jack",,"14","2","0000-00-00 00:00:00"
"2582","955","Oat",,"14","1","0000-00-00 00:00:00"
"2583","952","Psyllium",,"14","2","0000-00-00 00:00:00"
"2584","949","Rhubarb/Pie plant",,"14","2","0000-00-00 00:00:00"
"2585","942","Rosselle ",,"14","2","0000-00-00 00:00:00"
"2586","947","Winged bean",,"14","2","0000-00-00 00:00:00"
"2587","2","BUFFALO","LAWI","13","3","2020-02-05 15:26:05"
"2588","4","CHICKEN","AR","13","5","2020-02-05 15:26:05"
"2589","10","HEN","AR NU","13","5","2020-02-05 15:26:05"
"2590","11","LAND PREPARATION","HUAN HMUNHMA SIAM","13","6","2020-02-05 15:26:05"
"2591","13","PIG","VAWK","13","3","2020-02-05 15:26:05"
"2592","16","YAK",,"13","3","2020-02-05 15:26:05"
"2593","18","BAMBOO","MAU","13","2","2020-02-05 15:26:05"
"2594","19","ALSTROEMERIA",,"13","2","2020-02-05 15:26:05"
"2595","22","ARROW ROOT","ARROW ROOT","13","2","2020-02-05 15:26:05"
"2596","26","BARLEY","CHHANGPHUT","13","1","2020-02-05 15:26:05"
"2597","28","BLACK PEPPER","BLACK PEPPER","13","2","2020-02-05 15:26:05"
"2598","30","ACID LIME","ACID LIME","13","2","2020-02-05 15:26:05"
"2599","32","BRINJAL","BAWKBAWN","13","2","2020-02-05 15:26:05"
"2600","33","BROCCOLI","BROCCOLI","13","2","2020-02-05 15:26:05"
"2601","36","CASTOR",,"13","1","2020-02-05 15:26:05"
"2602","41","COCONUT","COCONUT","13","2","2020-02-05 15:26:05"
"2603","42","COLOCASIA/ TARO","BAL","13","2","2020-02-05 15:26:05"
"2604","48","CUMIN",,"13","2","2023-05-25 13:08:46"
"2605","49","CUSTARD APPLE",,"13","2","2020-02-05 15:26:05"
"2606","50","DIOSCOREA","DIOSCOREA","13","2","2023-05-25 13:10:28"
"2607","54","GINGELLY",,"13","1","2020-02-05 15:26:05"
"2608","61","JACK FRUIT","LAMKHUANG","13","2","2020-02-05 15:26:05"
"2609","62","JUTE",,"13","1","2020-02-05 15:26:05"
"2610","64","KIWI","KIWI","13","2","2020-02-05 15:26:05"
"2611","68","LEMON","LEMON","13","2","2020-02-05 15:26:05"
"2612","69","LITCHI","LITCHI","13","2","2020-02-05 15:26:05"
"2613","70","LINSEED","LINSEED","13","2","2020-02-05 15:26:05"
"2614","73","MANGO","THEIHAI","13","2","2020-02-05 15:26:05"
"2615","74","MUSTARD","ANTAM","13","1","2020-02-05 15:26:05"
"2616","75","NAGA KING CHILLI","NAGA KING CHILLI","13","2","2020-02-05 15:26:05"
"2617","78","ONION","PURUN SEN","13","2","2020-02-05 15:26:05"
"2618","86","POMEGRANATE","POMEGRANATE","13","2","2020-02-05 15:26:05"
"2619","88","PUMPKIN","MAI","13","2","2020-02-05 15:26:05"
"2620","93","RICE","BUH","13","1","2021-06-04 16:31:27"
"2621","94","RIDGE GOURD","AWMPAWNG","13","2","2023-05-25 13:15:42"
"2622","95","RUBBER","RUBBER","13","1","2020-02-05 15:26:05"
"2623","97","SAPOTA",,"13","2","2020-02-05 15:26:05"
"2624","100","SPONGE GOURD","UM EI","13","2","2020-02-05 15:26:05"
"2625","101","SUGAR BEET","SUGAR BEET","13","2","2020-02-05 15:26:05"
"2626","107","RAPESEED","RAPESEED","13","1","2020-02-05 15:26:05"
"2627","109","WATER MELON","DAWNFAWH","13","2","2020-02-05 15:26:05"
"2628","110","WHEAT",,"13","1","2020-02-05 15:26:05"
"2629","111","BENGAL GRAM/ CHICK PEA","BETE","13","1","2020-02-05 15:26:05"
"2630","115","ORANGE","SERTHLUM","13","2","2020-02-05 15:26:05"
"2631","116","FOXTAIL MILLET","BUHTUN","13","1","2020-02-05 15:26:05"
"2632","119","POTATO","ALU","13","2","2020-09-25 16:54:36"
"2633","130","CARP","CARP","13","4","2020-02-05 15:26:05"
"2634","137","PAPAYA","THINGFANGHMA","13","2","2020-02-05 15:26:05"
"2635","141","GOAT","KEL","13","3","2020-02-05 15:26:05"
"2636","156","BASELLA",,"13","2","2020-02-05 15:26:05"
"2637","159","GROUNDNUT","BADAM","13","1","2020-02-05 15:26:05"
"2638","163","TOBACCO","TOBACCO","13","1","2020-02-05 15:26:05"
"2639","170","SALINITY",,"13","6","2020-02-05 15:26:05"
"2640","180","PINEAPPLE","LAKHUIHTHEI","13","2","2020-02-05 15:26:05"
"2641","182","MITHUN","MITHUN","13","3","2020-02-05 15:26:05"
"2642","183","COMMON FISH","SANGHA","13","4","2020-02-05 15:26:05"
"2643","184","CAPSICUM","CAPSICUM","13","2","2020-02-05 15:26:05"
"2644","185","MAJOR CARP","MAJOR CARP","13","4","2020-02-05 15:26:05"
"2645","188","COWPEA/ LOBIA","BEHLAWI","13","2","2020-02-05 15:26:05"
"2646","191","DUCK","VARAK","13","5","2020-02-05 15:26:05"
"2647","195","GUAVA","KAWLTHEI","13","2","2020-02-05 15:26:05"
"2648","197","PIGEON PEA (RED GRAM/ARHAR)","BEHLIANG","13","1","2020-02-05 15:26:05"
"2649","206","BOTTLE  GOURD","UM EI","13","2","2020-02-05 15:26:05"
"2650","217","NIGER",,"13","1","2020-02-05 15:26:05"
"2651","221","SWEET WATER FISH","SWEET WATER FISH","13","4","2020-02-05 15:26:05"
"2652","233","PLUM","PLUM","13","2","2020-02-05 15:26:05"
"2653","236","PEAR","PEAR","13","2","2020-02-05 15:26:05"
"2654","237","PEACH","PEACH","13","2","2020-02-05 15:26:05"
"2655","238","PASSION FRUIT","SAPTHEI","13","2","2020-02-05 15:26:05"
"2656","241","SHEEP","BERAM","13","3","2020-02-05 15:26:05"
"2657","257","RAIN WATER HARVESTING","RUAHTUI DAHKHAWL","13","6","2020-02-05 15:26:05"
"2658","258","WATER HARVESTING","TUIKHUAH","13","6","2020-02-05 15:26:05"
"2659","260","SAFFLOWER",,"13","1","2020-02-05 15:26:05"
"2660","263","INDIAN MAJOR CARP","INDIAN MAJOR CARP","13","4","2020-02-05 15:26:05"
"2661","305","BLACK GRAM","BEHLAWI","13","1","2020-02-05 15:26:05"
"2662","307","LUCERNE",,"13","1","2020-02-05 15:26:05"
"2663","308","BIRD","SAVA","13","5","2020-02-05 15:26:05"
"2664","315","COMMON RIVER FISH","COMMON RIVER FISH","13","4","2020-02-05 15:26:05"
"2665","318","INLAND","INLAND","13","4","2020-02-05 15:26:05"
"2666","321","SOIL TESTING","LEI ENCHINNA","13","6","2020-02-05 15:26:05"
"2667","326","GINGER","SAWHTHING","13","2","2023-05-25 13:12:03"
"2668","335","VEGETABLE CHILLI","HMARCHA","13","2","2020-02-05 15:26:05"
"2669","340","FRESH WATER","FRESH WATER","13","4","2020-02-05 15:26:05"
"2670","344","KODO MILLET",,"13","1","2020-02-05 15:26:05"
"2671","353","RADISH","BULUIH","13","2","2023-05-25 13:14:52"
"2672","356","TOMATO","TOMATO","13","2","2021-07-13 16:54:01"
"2673","358","CUCUMBER","FANGHMA","13","2","2023-05-25 13:08:18"
"2674","362","CHRYSANTHEMUM",,"13","2","2023-05-25 13:03:47"
"2675","363","CROSSANDRA","CROSSANDRA","13","2","2023-05-25 13:07:13"
"2676","365","JASMINE",,"13","2","2023-05-25 13:13:17"
"2677","366","SWEET CORN","SWEET CORN","13","1","2020-02-05 15:26:05"
"2678","371","TAPIOCA","PANGBAL","13","2","2020-02-05 15:26:05"
